I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.01200,-0.00500,0.00700,0.00800,-0.00900,0.00100,0.01500,-0.02000,-0.02800,0.01100,-0.02800,-0.04100
-0.02800,-0.02000,0.00800,0.02400,-0.01800,-0.00600,0.01400,-0.01900,-0.03500,0.01000,-0.02500,-0.04000
-0.04800,-0.02400,0.02500,0.03600,-0.03600,0.00000,0.01100,-0.02100,-0.03400,0.00900,-0.02200,-0.03700
-0.04600,-0.01400,0.03100,0.03000,-0.03800,0.00800,0.00900,-0.01800,-0.03000,0.00500,-0.01700,-0.03500
-0.04100,-0.01300,0.02900,0.02700,-0.03500,0.00800,0.01200,-0.02000,-0.02700,0.00500,-0.01500,-0.03500
-0.03500,-0.00300,0.03200,0.01900,-0.03300,0.01400,0.01400,-0.02000,-0.02200,0.00700,-0.00900,-0.03000
-0.02900,-0.00300,0.02700,0.01600,-0.02800,0.01200,0.02300,-0.00800,-0.02000,0.01600,-0.00400,-0.02700
-0.03900,-0.00900,0.03000,0.02400,-0.03500,0.01000,0.04500,-0.01000,-0.01500,0.02900,0.00100,-0.02400
-0.00800,0.01800,0.02600,-0.00500,-0.01700,0.02100,0.05000,-0.00900,-0.01000,0.03900,0.00700,-0.02000
0.00100,0.03800,0.03600,-0.02000,-0.01800,0.03700,0.04100,-0.00500,-0.00500,0.04000,0.01300,-0.01600
-0.01100,0.04000,0.05100,-0.01500,-0.03200,0.04600,0.03900,-0.00200,-0.00100,0.04100,0.01800,-0.01200
0.01200,0.04700,0.03500,-0.03000,-0.01200,0.04100,0.02200,0.00100,0.00400,0.03800,0.02000,-0.00300
0.01300,0.04200,0.02900,-0.02800,-0.00900,0.03600,-0.00600,-0.00200,0.00400,0.03200,0.02900,0.00800
0.02500,0.04000,0.01500,-0.03200,0.00500,0.02700,-0.01200,-0.01300,-0.00500,0.02300,0.03000,0.01600
0.03600,0.05700,0.02100,-0.04600,0.00700,0.03900,-0.00800,-0.02100,-0.00900,0.01900,0.02800,0.02900
0.01800,0.05100,0.03300,-0.03400,-0.00800,0.04200,-0.01600,-0.02300,-0.02000,0.00900,0.02300,0.03100
0.04800,0.03400,-0.01400,-0.04100,0.03100,0.01000,-0.02700,-0.04200,-0.02200,0.00700,0.02200,0.02400
0.05500,0.02100,-0.03400,-0.03700,0.04400,-0.00600,-0.01800,-0.04600,-0.03300,0.01600,0.01800,0.01400
-0.00700,-0.02000,-0.01300,0.01300,0.00400,-0.01600,-0.00200,-0.04500,-0.03800,0.01000,0.01000,0.00600
-0.02100,-0.04600,-0.02500,0.03400,0.00300,-0.03500,0.00400,-0.04500,-0.04100,-0.00300,-0.01000,-0.00100
-0.06000,-0.06400,-0.00400,0.06200,-0.02800,-0.03400,-0.00600,-0.04600,-0.05900,-0.01700,-0.02400,-0.01200
-0.07600,-0.06800,0.00800,0.07200,-0.04100,-0.03000,-0.01300,-0.04500,-0.05000,-0.02400,-0.01600,-0.01400
-0.04300,-0.06500,-0.02200,0.05400,-0.01000,-0.04400,0.00400,-0.04500,-0.07300,-0.03900,-0.04200,-0.03400
-0.03000,-0.05600,-0.02500,0.04300,-0.00200,-0.04000,-0.00300,-0.04600,-0.04900,-0.00200,-0.02300,-0.02100
-0.03200,-0.05800,-0.02600,0.04500,-0.00300,-0.04100,0.01600,-0.04200,-0.05600,-0.02700,-0.04900,-0.02300
-0.04200,-0.03400,0.00800,0.03800,-0.02400,-0.01300,0.01900,-0.02700,-0.03400,0.01800,-0.01200,-0.01400
-0.01900,0.00200,0.02100,0.00800,-0.02100,0.01100,0.08400,0.15700,0.15100,0.16600,0.05800,0.01300
0.26000,0.14600,-0.11500,-0.20200,0.18700,0.01500,0.07900,0.49100,0.69600,0.71700,0.52000,0.29600
0.88000,0.43000,-0.45000,-0.65500,0.66500,-0.01000,-0.39300,0.38400,0.98500,1.10800,1.20100,0.82600
0.90600,0.25400,-0.65300,-0.58000,0.77900,-0.19900,-0.93700,-0.70700,-0.33800,-0.11500,0.65700,0.66300
0.36400,-0.09300,-0.45600,-0.13500,0.41000,-0.27400,-1.05300,-1.42900,-1.37200,-1.07100,-0.08500,0.23100
0.09200,-0.08200,-0.17400,-0.00500,0.13400,-0.12800,-0.67400,-0.90100,-0.87700,-0.69300,-0.09800,0.15300
-0.03900,-0.06000,-0.02100,0.05000,-0.00900,-0.04000,-0.25700,-0.40100,-0.43500,-0.35600,-0.09500,0.04900
-0.10000,-0.06200,0.03800,0.08100,-0.06900,-0.01200,-0.08500,-0.18300,-0.20400,-0.14800,-0.07000,-0.01500
-0.09000,-0.05400,0.03600,0.07200,-0.06300,-0.00900,0.01400,-0.05100,-0.09400,-0.07300,-0.07100,-0.05000
-0.08300,-0.05500,0.02800,0.06900,-0.05500,-0.01300,0.03700,-0.03700,-0.07500,-0.05100,-0.06300,-0.05800
-0.07200,-0.04700,0.02400,0.05900,-0.04800,-0.01100,0.04800,-0.00200,-0.04700,-0.02900,-0.05300,-0.05200
-0.07900,-0.06100,0.01800,0.07000,-0.04800,-0.02100,0.06100,-0.00600,-0.05700,-0.03500,-0.05300,-0.06400
-0.08000,-0.06500,0.01600,0.07200,-0.04800,-0.02400,0.06500,0.00600,-0.03700,-0.01700,-0.04700,-0.05200
-0.07600,-0.06200,0.01400,0.06800,-0.04500,-0.02400,0.06600,0.01000,-0.03900,-0.02000,-0.05100,-0.05300
-0.08200,-0.05900,0.02400,0.07000,-0.05300,-0.01700,0.06300,0.01300,-0.02700,-0.00800,-0.04300,-0.04500
-0.06800,-0.05400,0.01400,0.06100,-0.04000,-0.02000,0.07700,0.02700,-0.02400,-0.00600,-0.04600,-0.04100
-0.05700,-0.05100,0.00600,0.05400,-0.03100,-0.02300,0.08600,0.02900,-0.01900,0.00000,-0.04400,-0.04200
-0.07500,-0.04700,0.02800,0.06100,-0.05100,-0.00900,0.08500,0.03300,-0.01200,0.00400,-0.05400,-0.04100
-0.07500,-0.04600,0.02900,0.06100,-0.05200,-0.00800,0.08500,0.03600,-0.00700,0.00900,-0.05500,-0.04000
-0.07800,-0.05500,0.02300,0.06600,-0.05000,-0.01600,0.08500,0.03400,-0.01000,0.00900,-0.05000,-0.04000
-0.07700,-0.05500,0.02200,0.06600,-0.04900,-0.01600,0.08500,0.03700,-0.01500,0.00300,-0.05000,-0.04000
-0.06600,-0.05100,0.01500,0.05800,-0.04000,-0.01700,0.08500,0.04200,-0.00600,0.00000,-0.04400,-0.04000
-0.06600,-0.04900,0.01800,0.05700,-0.04200,-0.01500,0.08500,0.05100,-0.00400,-0.00400,-0.04800,-0.03800
-0.08700,-0.04500,0.04200,0.06600,-0.06400,-0.00200,0.09000,0.06200,0.00500,-0.00800,-0.05100,-0.03300
-0.10100,-0.04400,0.05800,0.07200,-0.07900,0.00700,0.09100,0.06800,0.00700,-0.01000,-0.05000,-0.02700
-0.09000,-0.03700,0.05300,0.06300,-0.07200,0.00800,0.10300,0.08700,0.02200,-0.00100,-0.04900,-0.02400
-0.08400,-0.02800,0.05600,0.05600,-0.07000,0.01400,0.11300,0.11100,0.04000,0.01100,-0.04400,-0.01800
-0.08600,-0.02400,0.06200,0.05500,-0.07400,0.01900,0.12700,0.13400,0.05200,0.02800,-0.04600,-0.01500
-0.07900,-0.01100,0.06800,0.04500,-0.07300,0.02800,0.14700,0.16700,0.08800,0.04800,-0.04100,-0.02100
-0.07100,0.00000,0.07100,0.03500,-0.07100,0.03500,0.17000,0.21000,0.12000,0.07900,-0.02300,-0.00900
-0.06600,0.02200,0.08800,0.02200,-0.07700,0.05400,0.19800,0.25800,0.16100,0.10800,-0.00200,0.01400
-0.04000,0.07200,0.11200,-0.01600,-0.07600,0.09200,0.21500,0.29700,0.20100,0.13800,0.01400,0.02900
-0.01200,0.10100,0.11300,-0.04500,-0.06300,0.10600,0.23000,0.33400,0.23400,0.17200,0.03100,0.04600
-0.00800,0.11300,0.12000,-0.05300,-0.06400,0.11600,0.23100,0.35100,0.25100,0.18400,0.05600,0.07300
0.00800,0.14100,0.13300,-0.07400,-0.06300,0.13700,0.21900,0.33600,0.24400,0.17600,0.07100,0.09300
0.03400,0.15600,0.12200,-0.09600,-0.04400,0.13900,0.20300,0.31900,0.23700,0.16300,0.08200,0.09900
0.03300,0.13600,0.10300,-0.08500,-0.03500,0.12000,0.16000,0.27500,0.19900,0.15200,0.09300,0.10800
0.03900,0.11100,0.07200,-0.07600,-0.01700,0.09200,0.11700,0.21200,0.15400,0.13400,0.09300,0.10900
0.05000,0.08000,0.03000,-0.06600,0.01000,0.05500,0.09300,0.15600,0.11700,0.11000,0.08100,0.09500
0.03900,0.06100,0.02100,-0.05000,0.00900,0.04100,0.07300,0.10900,0.07500,0.08700,0.06700,0.08400
0.03300,0.05800,0.02500,-0.04500,0.00400,0.04100,0.05800,0.07100,0.03600,0.06300,0.05400,0.07200
0.02800,0.04300,0.01500,-0.03600,0.00600,0.02900,0.04500,0.03200,0.00400,0.04200,0.03900,0.05900
0.02000,0.02300,0.00200,-0.02200,0.00900,0.01200,0.04000,0.00900,-0.01800,0.02200,0.02800,0.05500
0.00400,-0.00600,-0.01000,0.00200,0.00700,-0.00800,0.03500,-0.00400,-0.04200,0.00700,0.01600,0.05500
-0.02200,-0.01200,0.00900,0.01700,-0.01500,-0.00100,0.02900,-0.01300,-0.05300,0.00100,0.00500,0.05500
-0.00800,-0.01800,-0.01000,0.01300,0.00100,-0.01400,0.02400,-0.02900,-0.06300,-0.00600,0.00400,0.05500
0.00100,-0.02000,-0.02100,0.01000,0.01200,-0.02100,0.01800,-0.03100,-0.06500,-0.01400,0.01400,0.05500
-0.01900,-0.01100,0.00700,0.01500,-0.01300,-0.00200,0.01500,-0.02600,-0.06700,-0.02000,0.01800,0.05800
-0.01600,-0.01400,0.00200,0.01400,-0.00900,-0.00600,0.01200,-0.04400,-0.08100,-0.02600,0.01500,0.06100
0.00000,-0.00200,-0.00200,0.00200,0.00100,-0.00200,0.01000,-0.04300,-0.07600,-0.02900,0.01100,0.06000
-0.00200,-0.01300,-0.01100,0.00800,0.00500,-0.01200,0.00700,-0.03600,-0.07100,-0.02400,0.00700,0.05800
-0.01900,-0.01500,0.00400,0.01700,-0.01200,-0.00500,0.00300,-0.03500,-0.06800,-0.01900,0.00400,0.05500
-0.03000,-0.01700,0.01300,0.02300,-0.02100,-0.00200,0.02000,-0.02500,-0.06200,-0.01300,-0.00100,0.05400
-0.01900,-0.01800,0.00000,0.01800,-0.00900,-0.00800,0.03200,-0.01500,-0.05900,-0.00700,0.00700,0.06400
0.00200,0.01400,0.01200,-0.00800,-0.00600,0.01300,0.02800,-0.00500,-0.05300,-0.00100,0.00900,0.07000
0.00200,0.00400,0.00200,-0.00300,0.00000,0.00300,0.03600,0.00200,-0.04600,0.00900,0.01100,0.07200
-0.00700,-0.00200,0.00500,0.00500,-0.00600,0.00100,0.04100,0.00900,-0.03900,0.02000,0.03000,0.06600
-0.01700,0.00800,0.02600,0.00400,-0.02200,0.01700,0.04000,0.01200,-0.03200,0.02700,0.03000,0.07200
-0.01600,0.02000,0.03600,-0.00200,-0.02600,0.02700,0.04000,0.01500,-0.02600,0.03100,0.02900,0.08700
-0.00500,0.03600,0.04200,-0.01600,-0.02400,0.03900,0.04000,0.02000,-0.02400,0.03900,0.03100,0.08400
-0.00800,0.02800,0.03600,-0.01000,-0.02200,0.03200,0.04100,0.01900,-0.02600,0.03900,0.02700,0.08500
-0.01000,0.02400,0.03400,-0.00700,-0.02300,0.02900,0.03700,0.01500,-0.02400,0.03400,0.02500,0.08500
-0.01300,0.01800,0.03100,-0.00300,-0.02200,0.02400,0.03400,0.01200,-0.02900,0.03200,0.02400,0.08500
-0.01800,0.01100,0.02900,0.00400,-0.02400,0.01900,0.02900,0.00700,-0.04000,0.02700,0.02600,0.08300
-0.01500,0.01200,0.02700,0.00100,-0.02100,0.01900,0.02800,0.00400,-0.03900,0.02500,0.02400,0.07900
-0.00900,0.01400,0.02200,-0.00300,-0.01600,0.01800,0.02100,0.00100,-0.04600,0.01900,0.02600,0.08000
-0.01200,0.00900,0.02100,0.00200,-0.01700,0.01500,0.02100,-0.00200,-0.05200,0.01300,0.02900,0.07600
-0.01800,-0.00200,0.01600,0.00900,-0.01700,0.00700,0.02400,-0.00400,-0.04600,0.00900,0.02800,0.07500
-0.01500,0.00100,0.01600,0.00600,-0.01500,0.00900,0.01500,-0.00800,-0.05600,0.00300,0.02400,0.07500
0.00200,0.01200,0.01000,-0.00700,-0.00500,0.01100,0.02500,-0.00900,-0.06600,-0.00300,0.02100,0.08300
-0.00500,-0.00400,0.00100,0.00400,-0.00300,-0.00100,0.03100,-0.01600,-0.06500,-0.00300,0.01800,0.08500
-0.03300,-0.01900,0.01400,0.02600,-0.02300,-0.00300,0.02300,-0.02100,-0.06500,0.00600,0.01300,0.07900
-0.04900,-0.01100,0.03800,0.03000,-0.04300,0.01300,0.02300,-0.02000,-0.06100,0.01300,0.02600,0.07700
-0.05000,-0.00800,0.04200,0.02900,-0.04500,0.01700,0.01600,-0.01900,-0.06000,0.01000,0.03500,0.07200
-0.01400,0.00700,0.02100,0.00300,-0.01700,0.01400,0.01600,-0.02300,-0.06000,0.01000,0.02600,0.07000
-0.00500,0.00700,0.01100,-0.00100,-0.00800,0.00800,0.01900,-0.03100,-0.06000,0.00900,0.02300,0.07500
-0.00600,-0.00300,0.00300,0.00400,-0.00400,0.00000,0.02000,-0.02600,-0.05900,0.00500,0.01600,0.07500
0.01400,0.01300,-0.00100,-0.01300,0.00800,0.00600,0.02000,-0.02100,-0.06400,0.00500,0.01000,0.07500
0.01700,0.00600,-0.01100,-0.01100,0.01400,-0.00200,0.02100,-0.01800,-0.07100,0.00700,0.01800,0.07400
0.02600,0.01600,-0.01000,-0.02100,0.01800,0.00300,0.01700,-0.01200,-0.07000,0.01300,0.01100,0.07600
0.00100,0.02900,0.02700,-0.01500,-0.01400,0.02800,0.01500,-0.01100,-0.06800,0.01600,0.02100,0.08000
-0.00100,0.02000,0.02100,-0.00900,-0.01100,0.02000,0.01500,-0.01900,-0.06500,0.01500,0.03300,0.07700
0.02500,0.02000,-0.00500,-0.02200,0.01500,0.00700,0.01100,-0.02800,-0.06500,0.01200,0.02400,0.07300
0.01900,0.01400,-0.00500,-0.01600,0.01100,0.00400,0.00900,-0.02700,-0.06700,0.00900,0.02400,0.07000
0.00400,0.01100,0.00600,-0.00800,-0.00100,0.00800,0.01100,-0.02500,-0.07000,0.01100,0.01700,0.06500
-0.01500,0.00800,0.02200,0.00300,-0.01900,0.01500,0.01500,-0.02500,-0.06500,0.01500,0.01600,0.06300
-0.01200,0.00200,0.01500,0.00500,-0.01400,0.00800,0.01500,-0.02000,-0.06600,0.01500,0.01900,0.05900
-0.01200,-0.00200,0.01000,0.00600,-0.01100,0.00400,0.01500,-0.02000,-0.07400,0.01500,0.02100,0.06100
-0.00600,-0.00500,0.00100,0.00500,-0.00300,-0.00100,0.01400,-0.01900,-0.06500,0.01400,0.02700,0.06000
0.00700,0.00500,-0.00200,-0.00600,0.00500,0.00100,0.01900,-0.01300,-0.05500,0.01600,0.02900,0.06100
0.00700,0.03700,0.03000,-0.02200,-0.01200,0.03300,0.04100,-0.00800,-0.04600,0.03500,0.04000,0.07600
0.00500,0.03800,0.03300,-0.02200,-0.01400,0.03500,0.05400,-0.00200,-0.04500,0.04300,0.04800,0.08100
0.01100,0.03500,0.02400,-0.02300,-0.00600,0.02900,0.04900,0.00400,-0.04500,0.03800,0.05300,0.07900
0.03700,0.05500,0.01800,-0.04600,0.00900,0.03600,0.03200,0.01000,-0.04400,0.04800,0.05700,0.08000
0.03800,0.04900,0.01100,-0.04400,0.01300,0.03000,0.01700,0.00700,-0.04600,0.05600,0.05300,0.07900
0.03900,0.04300,0.00400,-0.04200,0.01700,0.02400,0.00900,-0.00100,-0.04300,0.05300,0.06100,0.08900
0.04100,0.03800,-0.00300,-0.03900,0.02200,0.01700,0.00300,-0.00700,-0.05200,0.04800,0.06400,0.09000
0.01800,0.03300,0.01500,-0.02600,0.00100,0.02400,-0.00500,-0.01500,-0.05300,0.04700,0.05900,0.08600
0.01900,0.02500,0.00600,-0.02300,0.00700,0.01500,-0.01200,-0.02000,-0.05800,0.04000,0.05300,0.08200
0.03800,0.01100,-0.02600,-0.02400,0.03200,-0.00800,-0.01900,-0.02900,-0.08000,0.03100,0.04800,0.07800
0.03300,-0.00800,-0.04100,-0.01200,0.03700,-0.02500,-0.01200,-0.03800,-0.08700,0.01700,0.04300,0.07500
0.01400,-0.02600,-0.03900,0.00600,0.02700,-0.03200,0.00300,-0.04200,-0.08100,0.00900,0.03600,0.06800
-0.00100,-0.04200,-0.04100,0.02100,0.02000,-0.04200,0.00600,-0.03700,-0.07900,0.00700,0.03100,0.05800
-0.02400,-0.06200,-0.03800,0.04300,0.00700,-0.05000,0.00700,-0.04100,-0.10500,-0.00300,0.01500,0.04300
-0.01200,-0.05500,-0.04300,0.03300,0.01600,-0.04800,0.00000,-0.03000,-0.10100,0.00200,0.01800,0.04900
-0.01500,-0.05200,-0.03600,0.03300,0.01100,-0.04400,0.00400,-0.03200,-0.10500,-0.01600,0.00700,0.04000
-0.01500,-0.05500,-0.04000,0.03500,0.01300,-0.04700,-0.00600,-0.04500,-0.09300,-0.00500,0.02400,0.05000
-0.04100,-0.07700,-0.03500,0.05900,-0.00300,-0.05600,0.01800,-0.02800,-0.09800,-0.02200,0.00000,0.04000
-0.05900,-0.04700,0.01200,0.05200,-0.03500,-0.01700,0.02900,-0.02600,-0.07300,0.02800,0.02000,0.04700
-0.01600,-0.00400,0.01300,0.01000,-0.01400,0.00400,0.08600,0.13100,0.07900,0.13900,0.07300,0.06900
0.21700,0.12200,-0.09500,-0.16900,0.15600,0.01400,0.11200,0.46700,0.57000,0.60700,0.44900,0.29300
0.88300,0.39100,-0.49200,-0.63600,0.68700,-0.05000,-0.32100,0.45800,0.94900,1.05600,1.10900,0.79400
1.01200,0.24700,-0.76600,-0.62900,0.88900,-0.25900,-0.92500,-0.59600,-0.26600,-0.03600,0.66900,0.67900
0.45300,-0.09300,-0.54700,-0.17900,0.50000,-0.32000,-1.09200,-1.45200,-1.42700,-1.05900,-0.07000,0.27500
0.16200,-0.06500,-0.22700,-0.04800,0.19500,-0.14600,-0.70200,-0.95300,-0.96300,-0.70900,-0.04900,0.23700
0.06500,0.01800,-0.04700,-0.04100,0.05500,-0.01400,-0.26900,-0.42400,-0.48800,-0.35100,-0.04400,0.13700
-0.00100,-0.00900,-0.00800,0.00500,0.00400,-0.00900,-0.08200,-0.20300,-0.26900,-0.15400,-0.05100,0.05800
-0.06600,-0.04500,0.02000,0.05500,-0.04300,-0.01200,0.01900,-0.05200,-0.13300,-0.06900,-0.03600,0.02800
-0.08400,-0.05000,0.03300,0.06700,-0.05900,-0.00900,0.04700,-0.03600,-0.11300,-0.04700,-0.03700,0.01200
-0.06600,-0.04500,0.02000,0.05500,-0.04300,-0.01200,0.07000,0.01200,-0.06500,-0.01000,-0.01900,0.02500
-0.08100,-0.06000,0.02200,0.07000,-0.05100,-0.01900,0.07500,0.01000,-0.07400,-0.01600,-0.02200,0.01600
-0.07000,-0.05600,0.01400,0.06300,-0.04200,-0.02100,0.07400,0.02400,-0.05800,0.00000,-0.01100,0.02200
-0.06000,-0.04900,0.01100,0.05400,-0.03500,-0.01900,0.08800,0.03900,-0.06100,-0.00600,-0.01400,0.01900
-0.04900,-0.04300,0.00600,0.04500,-0.02700,-0.01800,0.09500,0.04400,-0.05400,0.00600,-0.00800,0.02100
-0.05200,-0.03600,0.01600,0.04400,-0.03400,-0.01000,0.09600,0.04600,-0.04900,0.00900,-0.00500,0.01700
-0.04900,-0.02900,0.02000,0.03900,-0.03400,-0.00400,0.09400,0.04300,-0.04600,0.01200,-0.00700,0.01400
-0.05000,-0.03800,0.01300,0.04400,-0.03100,-0.01200,0.09600,0.04600,-0.03600,0.01700,0.00200,0.01100
-0.06000,-0.05100,0.00900,0.05600,-0.03400,-0.02100,0.09400,0.05300,-0.03200,0.01200,0.01100,0.00800
-0.05500,-0.03600,0.01900,0.04500,-0.03600,-0.00800,0.10000,0.06200,-0.02400,0.01100,0.00500,0.00500
-0.07400,-0.04600,0.02800,0.06000,-0.05100,-0.00900,0.10400,0.05900,-0.01800,0.00800,0.00300,0.00500
-0.07600,-0.06100,0.01500,0.06900,-0.04500,-0.02300,0.10600,0.06300,-0.01600,0.00300,-0.00200,0.00600
-0.05400,-0.05200,0.00200,0.05200,-0.02800,-0.02400,0.10400,0.06700,-0.01500,0.01000,-0.00500,-0.01200
-0.07600,-0.04700,0.02900,0.06100,-0.05200,-0.00900,0.10700,0.07800,-0.00700,0.02100,-0.00200,-0.01700
-0.09300,-0.03900,0.05400,0.06600,-0.07300,0.00800,0.12100,0.09100,0.00200,0.02800,0.00100,-0.01000
-0.08100,-0.03300,0.04800,0.05700,-0.06400,0.00700,0.13000,0.10900,0.01500,0.03600,0.00500,-0.01000
-0.07800,-0.02700,0.05100,0.05300,-0.06400,0.01200,0.15200,0.14100,0.02900,0.03900,0.00600,-0.00300
-0.06800,-0.01800,0.04900,0.04300,-0.05800,0.01500,0.16600,0.15500,0.04100,0.05300,0.01200,-0.00200
-0.06000,-0.01000,0.05000,0.03500,-0.05500,0.02000,0.17600,0.18500,0.06700,0.06900,0.00600,0.00400
-0.05300,0.00100,0.05400,0.02600,-0.05400,0.02700,0.20200,0.23200,0.10800,0.09400,0.01300,0.01600
-0.03700,0.03600,0.07300,0.00000,-0.05500,0.05400,0.22500,0.27500,0.15000,0.12400,0.03900,0.02400
-0.02300,0.07000,0.09300,-0.02400,-0.05800,0.08200,0.24200,0.31700,0.18800,0.15000,0.05200,0.03700
